Fselected_month,month_label,plantation,region,year,year_label,estate,division,division_key,code,divisional_yield,estate_yield,regional_average,benchmark,benchmark_80,benchmark_70,benchmark_50,bush_count,estate_extend,divisional_extend,hectare,stand_per_ha,average_rounds,monthly_rounds,green_leaf,division_pct
2026-01,Jan 2026,KVPL,HT,Second_Year,2nd YEAR VP YIELD,Ingestre,Bathford,KVPL|HT|Ingestre|Bathford|BF,BF,1820.0,1377.0,1349.0,2200.0,1760.0,1540.0,1100.0,0.0,449.89,49.5,9.0,0.0,38.5,3.8,8463.0,18.0
2026-01,Jan 2026,KVPL,HT,Second_Year,2nd YEAR VP YIELD,Ingestre,Beret,KVPL|HT|Ingestre|Beret|BR,BR,1630.0,1377.0,1349.0,2200.0,1760.0,1540.0,1100.0,0.0,449.89,58.5,3.0,0.0,34.5,3.4,7580.0,5.0
2026-01,Jan 2026,KVPL,HT,Second_Year,2nd YEAR VP YIELD,Ingestre,Blinkbonnie,KVPL|HT|Ingestre|Blinkbonnie|BB,BB,1050.0,1377.0,1349.0,2200.0,1760.0,1540.0,1100.0,0.0,449.89,40.11,2.0,0.0,22.2,2.2,4882.0,5.0
2026-01,Jan 2026,KVPL,HT,Second_Year,2nd YEAR VP YIELD,Ingestre,Hornsey,KVPL|HT|Ingestre|Hornsey|HN,HN,1656.0,1377.0,1349.0,2200.0,1760.0,1540.0,1100.0,0.0,449.89,64.0,3.0,0.0,35.0,3.5,7700.0,5.0
2026-01,Jan 2026,KVPL,HT,Second_Year,2nd YEAR VP YIELD,Ingestre,Lower,KVPL|HT|Ingestre|Lower|ILW,ILW,1484.0,1377.0,1349.0,2200.0,1760.0,1540.0,1100.0,0.0,449.89,80.5,11.5,0.0,31.4,3.1,6901.0,14.0
2026-01,Jan 2026,KVPL,HT,Second_Year,2nd YEAR VP YIELD,Ingestre,Portree,KVPL|HT|Ingestre|Portree|PT,PT,1027.0,1377.0,1349.0,2200.0,1760.0,1540.0,1100.0,0.0,449.89,64.78,10.83,0.0,21.7,2.2,4776.0,17.0
2026-01,Jan 2026,KVPL,HT,Second_Year,2nd YEAR VP YIELD,Ingestre,Upper,KVPL|HT|Ingestre|Upper|IUP,IUP,1533.0,1377.0,1349.0,2200.0,1760.0,1540.0,1100.0,0.0,449.89,34.0,2.0,0.0,32.4,3.2,7128.0,6.0
2026-01,Jan 2026,KVPL,HT,Second_Year,2nd YEAR VP YIELD,Invery,Invery,KVPL|HT|Invery|Invery|IV,IV,1584.0,1624.0,1349.0,2200.0,1760.0,1540.0,1100.0,0.0,116.98,77.57,14.0,0.0,33.5,3.3,7366.0,18.0
2026-01,Jan 2026,KVPL,HT,Second_Year,2nd YEAR VP YIELD,Invery,Ottery,KVPL|HT|Invery|Ottery|OT,OT,1690.0,1624.0,1349.0,2200.0,1760.0,1540.0,1100.0,0.0,116.98,39.41,8.370000000000001,0.0,35.7,3.6,7859.0,21.0
2026-01,Jan 2026,KVPL,HT,Second_Year,2nd YEAR VP YIELD,Robgill,Bonaccord,KVPL|HT|Robgill|Bonaccord|BC,BC,1408.0,1584.0,1349.0,2200.0,1760.0,1540.0,1100.0,0.0,165.60999999999999,42.95,7.6899999999999995,0.0,29.8,3.0,6547.0,18.0
2026-01,Jan 2026,KVPL,HT,Second_Year,2nd YEAR VP YIELD,Robgill,Robgill,KVPL|HT|Robgill|Robgill|RG,RG,1706.0,1584.0,1349.0,2200.0,1760.0,1540.0,1100.0,0.0,165.60999999999999,56.67,3.0,0.0,36.1,3.6,7933.0,5.0
2026-01,Jan 2026,KVPL,HT,Second_Year,2nd YEAR VP YIELD,Robgill,Singarawatte,KVPL|HT|Robgill|Singarawatte|SG,SG,1645.0,1584.0,1349.0,2200.0,1760.0,1540.0,1100.0,0.0,165.60999999999999,65.99,16.17,0.0,34.8,3.5,7649.0,25.0
2026-01,Jan 2026,KVPL,HT,Second_Year,2nd YEAR VP YIELD,Tillyrie,Lower,KVPL|HT|Tillyrie|Lower|TLW,TLW,506.0,833.0,1349.0,2200.0,1760.0,1540.0,1100.0,0.0,137.5,73.5,4.0,0.0,10.7,1.1,2353.0,5.0
2026-01,Jan 2026,KVPL,HT,Second_Year,2nd YEAR VP YIELD,Tillyrie,Upper,KVPL|HT|Tillyrie|Upper|TUP,TUP,1159.0,833.0,1349.0,2200.0,1760.0,1540.0,1100.0,0.0,137.5,64.0,4.0,0.0,24.5,2.4,5389.0,6.0
2026-01,Jan 2026,KVPL,HT,Third_Year,3rd YEAR VP YIELD,Annfield,Annfield,KVPL|HT|Annfield|Annfield|AF,AF,1397.0,1571.0,1438.0,2052.0,1642.0,1436.0,1026.0,0.0,192.25,43.0,7.0,0.0,29.5,3.0,6496.0,16.0
2026-01,Jan 2026,KVPL,HT,Third_Year,3rd YEAR VP YIELD,Annfield,Barkindale,KVPL|HT|Annfield|Barkindale|BK,BK,1693.0,1571.0,1438.0,2052.0,1642.0,1436.0,1026.0,0.0,192.25,21.75,3.0,0.0,35.8,3.6,7872.0,14.0
2026-01,Jan 2026,KVPL,HT,Third_Year,3rd YEAR VP YIELD,Annfield,Erslmare,KVPL|HT|Annfield|Erslmare|ELMS,ELMS,0.0,1571.0,1438.0,2052.0,1642.0,1436.0,1026.0,0.0,192.25,36.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01,Jan 2026,KVPL,HT,Third_Year,3rd YEAR VP YIELD,Annfield,Kinloch,KVPL|HT|Annfield|Kinloch|KL,KL,1421.0,1571.0,1438.0,2052.0,1642.0,1436.0,1026.0,0.0,192.25,33.0,5.0,0.0,30.0,3.0,6608.0,15.0
2026-01,Jan 2026,KVPL,HT,Third_Year,3rd YEAR VP YIELD,Annfield,StLeys,KVPL|HT|Annfield|StLeys|St.L,St.L,1938.0,1571.0,1438.0,2052.0,1642.0,1436.0,1026.0,0.0,192.25,16.0,8.0,0.0,41.0,4.1,9012.0,50.0
2026-01,Jan 2026,KVPL,HT,Third_Year,3rd YEAR VP YIELD,Annfield,StamfordHill,KVPL|HT|Annfield|StamfordHill|SH,SH,1422.0,1571.0,1438.0,2052.0,1642.0,1436.0,1026.0,0.0,192.25,42.5,9.0,0.0,30.1,3.0,6612.0,21.0
2026-01,Jan 2026,KVPL,HT,Third_Year,3rd YEAR VP YIELD,Battalgalla,Hadley,KVPL|HT|Battalgalla|Hadley|HD,HD,1521.0,1453.0,1438.0,2052.0,1642.0,1436.0,1026.0,0.0,130.5,28.0,6.5,0.0,32.1,3.2,7073.0,23.0
2026-01,Jan 2026,KVPL,HT,Third_Year,3rd YEAR VP YIELD,Battalgalla,Lower,KVPL|HT|Battalgalla|Lower|BLW,BLW,1362.0,1453.0,1438.0,2052.0,1642.0,1436.0,1026.0,0.0,130.5,43.75,6.25,0.0,28.8,2.9,6333.0,14.0
2026-01,Jan 2026,KVPL,HT,Third_Year,3rd YEAR VP YIELD,Battalgalla,Upper,KVPL|HT|Battalgalla|Upper|BUP,BUP,1463.0,1453.0,1438.0,2052.0,1642.0,1436.0,1026.0,0.0,130.5,58.75,11.75,0.0,30.9,3.1,6803.0,20.0
2026-01,Jan 2026,KVPL,HT,Third_Year,3rd YEAR VP YIELD,Fordyce,Fordyce,KVPL|HT|Fordyce|Fordyce|FD,FD,999.0,1092.0,1438.0,2052.0,1642.0,1436.0,1026.0,0.0,226.25,69.0,13.0,0.0,21.1,2.1,4645.0,19.0
2026-01,Jan 2026,KVPL,HT,Third_Year,3rd YEAR VP YIELD,Fordyce,Gonagalla,KVPL|HT|Fordyce|Gonagalla|GG,GG,1116.0,1092.0,1438.0,2052.0,1642.0,1436.0,1026.0,0.0,226.25,101.5,18.5,0.0,23.6,2.4,5189.0,18.0
2026-01,Jan 2026,KVPL,HT,Third_Year,3rd YEAR VP YIELD,Fordyce,NewClearing,KVPL|HT|Fordyce|NewClearing|NC,NC,1471.0,1092.0,1438.0,2052.0,1642.0,1436.0,1026.0,0.0,226.25,55.75,2.0,0.0,31.1,3.1,6840.0,4.0
2026-01,Jan 2026,KVPL,HT,Third_Year,3rd YEAR VP YIELD,Ingestre,Abercarney,KVPL|HT|Ingestre|Abercarney|AB,AB,1416.0,1476.0,1438.0,2052.0,1642.0,1436.0,1026.0,0.0,449.89,58.5,5.0,0.0,29.9,3.0,6584.0,9.0
2026-01,Jan 2026,KVPL,HT,Third_Year,3rd YEAR VP YIELD,Ingestre,Bathford,KVPL|HT|Ingestre|Bathford|BF,BF,2052.0,1476.0,1438.0,2052.0,1642.0,1436.0,1026.0,0.0,449.89,49.5,3.5,0.0,43.4,4.3,9542.0,7.0
2026-01,Jan 2026,KVPL,HT,Third_Year,3rd YEAR VP YIELD,Ingestre,Beret,KVPL|HT|Ingestre|Beret|BR,BR,1461.0,1476.0,1438.0,2052.0,1642.0,1436.0,1026.0,0.0,449.89,58.5,7.0,0.0,30.9,3.1,6794.0,12.0
2026-01,Jan 2026,KVPL,HT,Third_Year,3rd YEAR VP YIELD,Ingestre,Blinkbonnie,KVPL|HT|Ingestre|Blinkbonnie|BB,BB,910.0,1476.0,1438.0,2052.0,1642.0,1436.0,1026.0,0.0,449.89,40.11,3.5,0.0,19.2,1.9,4232.0,9.0
2026-01,Jan 2026,KVPL,HT,Third_Year,3rd YEAR VP YIELD,Ingestre,Hornsey,KVPL|HT|Ingestre|Hornsey|HN,HN,1815.0,1476.0,1438.0,2052.0,1642.0,1436.0,1026.0,0.0,449.89,64.0,6.0,0.0,38.4,3.8,8440.0,9.0
2026-01,Jan 2026,KVPL,HT,Third_Year,3rd YEAR VP YIELD,Ingestre,Lower,KVPL|HT|Ingestre|Lower|ILW,ILW,1475.0,1476.0,1438.0,2052.0,1642.0,1436.0,1026.0,0.0,449.89,80.5,23.0,0.0,31.2,3.1,6859.0,29.0
2026-01,Jan 2026,KVPL,HT,Third_Year,3rd YEAR VP YIELD,Ingestre,Portree,KVPL|HT|Ingestre|Portree|PT,PT,1314.0,1476.0,1438.0,2052.0,1642.0,1436.0,1026.0,0.0,449.89,64.78,8.25,0.0,27.8,2.8,6110.0,13.0
2026-01,Jan 2026,KVPL,HT,Third_Year,3rd YEAR VP YIELD,Ingestre,Upper,KVPL|HT|Ingestre|Upper|IUP,IUP,1331.0,1476.0,1438.0,2052.0,1642.0,1436.0,1026.0,0.0,449.89,34.0,2.0,0.0,28.1,2.8,6189.0,6.0
2026-01,Jan 2026,KVPL,HT,Third_Year,3rd YEAR VP YIELD,Invery,Invery,KVPL|HT|Invery|Invery|IV,IV,1594.0,1594.0,1438.0,2052.0,1642.0,1436.0,1026.0,0.0,116.98,77.57,21.03,0.0,33.7,3.4,7412.0,27.0
2026-01,Jan 2026,KVPL,HT,Third_Year,3rd YEAR VP YIELD,Invery,Ottery,KVPL|HT|Invery|Ottery|OT,OT,1595.0,1594.0,1438.0,2052.0,1642.0,1436.0,1026.0,0.0,116.98,39.41,6.5,0.0,33.7,3.4,7417.0,16.0
2026-01,Jan 2026,KVPL,HT,Third_Year,3rd YEAR VP YIELD,Robgill,Bonaccord,KVPL|HT|Robgill|Bonaccord|BC,BC,1537.0,1581.0,1438.0,2052.0,1642.0,1436.0,1026.0,0.0,165.60999999999999,42.95,18.59,0.0,32.5,3.2,7147.0,43.0
2026-01,Jan 2026,KVPL,HT,Third_Year,3rd YEAR VP YIELD,Robgill,Robgill,KVPL|HT|Robgill|Robgill|RG,RG,1648.0,1581.0,1438.0,2052.0,1642.0,1436.0,1026.0,0.0,165.60999999999999,56.67,6.35,0.0,34.8,3.5,7663.0,11.0
2026-01,Jan 2026,KVPL,HT,Third_Year,3rd YEAR VP YIELD,Robgill,Singarawatte,KVPL|HT|Robgill|Singarawatte|SG,SG,1630.0,1581.0,1438.0,2052.0,1642.0,1436.0,1026.0,0.0,165.60999999999999,65.99,7.83,0.0,34.5,3.4,7580.0,12.0
2026-01,Jan 2026,KVPL,HT,Third_Year,3rd YEAR VP YIELD,Tillyrie,Lower,KVPL|HT|Tillyrie|Lower|TLW,TLW,1534.0,1272.0,1438.0,2052.0,1642.0,1436.0,1026.0,0.0,137.5,73.5,9.0,0.0,32.4,3.2,7133.0,12.0
2026-01,Jan 2026,KVPL,HT,Third_Year,3rd YEAR VP YIELD,Tillyrie,Upper,KVPL|HT|Tillyrie|Upper|TUP,TUP,1125.0,1272.0,1438.0,2052.0,1642.0,1436.0,1026.0,0.0,137.5,64.0,16.0,0.0,23.8,2.4,5231.0,25.0
2026-01,Jan 2026,KVPL,HT,Fourth_Year,4th YEAR VP YIELD,Annfield,Annfield,KVPL|HT|Annfield|Annfield|AF,AF,1372.0,1568.0,1410.0,1940.0,1552.0,1358.0,970.0,0.0,192.25,43.0,6.0,0.0,28.0,2.8,6380.0,14.0
2026-01,Jan 2026,KVPL,HT,Fourth_Year,4th YEAR VP YIELD,Annfield,Barkindale,KVPL|HT|Annfield|Barkindale|BK,BK,1614.0,1568.0,1410.0,1940.0,1552.0,1358.0,970.0,0.0,192.25,21.75,5.5,0.0,32.9,3.3,7505.0,25.0
2026-01,Jan 2026,KVPL,HT,Fourth_Year,4th YEAR VP YIELD,Annfield,Erslmare,KVPL|HT|Annfield|Erslmare|ELMS,ELMS,1697.0,1568.0,1410.0,1940.0,1552.0,1358.0,970.0,0.0,192.25,36.0,7.0,0.0,34.6,3.5,7891.0,19.0
2026-01,Jan 2026,KVPL,HT,Fourth_Year,4th YEAR VP YIELD,Annfield,Kinloch,KVPL|HT|Annfield|Kinloch|KL,KL,1555.0,1568.0,1410.0,1940.0,1552.0,1358.0,970.0,0.0,192.25,33.0,7.0,0.0,31.7,3.2,7231.0,21.0
2026-01,Jan 2026,KVPL,HT,Fourth_Year,4th YEAR VP YIELD,Annfield,StLeys,KVPL|HT|Annfield|StLeys|St.L,St.L,0.0,1568.0,1410.0,1940.0,1552.0,1358.0,970.0,0.0,192.25,16.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01,Jan 2026,KVPL,HT,Fourth_Year,4th YEAR VP YIELD,Annfield,StamfordHill,KVPL|HT|Annfield|StamfordHill|SH,SH,1603.0,1568.0,1410.0,1940.0,1552.0,1358.0,970.0,0.0,192.25,42.5,3.0,0.0,32.7,3.3,7454.0,7.0
2026-01,Jan 2026,KVPL,HT,Fourth_Year,4th YEAR VP YIELD,Battalgalla,Hadley,KVPL|HT|Battalgalla|Hadley|HD,HD,1302.0,1307.0,1410.0,1940.0,1552.0,1358.0,970.0,0.0,130.5,28.0,5.0,0.0,26.6,2.7,6054.0,18.0
2026-01,Jan 2026,KVPL,HT,Fourth_Year,4th YEAR VP YIELD,Battalgalla,Lower,KVPL|HT|Battalgalla|Lower|BLW,BLW,1302.0,1307.0,1410.0,1940.0,1552.0,1358.0,970.0,0.0,130.5,43.75,8.0,0.0,26.6,2.7,6054.0,18.0
2026-01,Jan 2026,KVPL,HT,Fourth_Year,4th YEAR VP YIELD,Battalgalla,Upper,KVPL|HT|Battalgalla|Upper|BUP,BUP,1324.0,1307.0,1410.0,1940.0,1552.0,1358.0,970.0,0.0,130.5,58.75,3.5,0.0,27.0,2.7,6157.0,6.0
2026-01,Jan 2026,KVPL,HT,Fourth_Year,4th YEAR VP YIELD,Fordyce,Fordyce,KVPL|HT|Fordyce|Fordyce|FD,FD,983.0,1086.0,1410.0,1940.0,1552.0,1358.0,970.0,0.0,226.25,69.0,8.0,0.0,20.0,2.0,4571.0,12.0
2026-01,Jan 2026,KVPL,HT,Fourth_Year,4th YEAR VP YIELD,Fordyce,Gonagalla,KVPL|HT|Fordyce|Gonagalla|GG,GG,1077.0,1086.0,1410.0,1940.0,1552.0,1358.0,970.0,0.0,226.25,101.5,11.0,0.0,22.0,2.2,5008.0,11.0
2026-01,Jan 2026,KVPL,HT,Fourth_Year,4th YEAR VP YIELD,Fordyce,NewClearing,KVPL|HT|Fordyce|NewClearing|NC,NC,1453.0,1086.0,1410.0,1940.0,1552.0,1358.0,970.0,0.0,226.25,55.75,2.5,0.0,29.6,3.0,6756.0,4.0
2026-01,Jan 2026,KVPL,HT,Fourth_Year,4th YEAR VP YIELD,Ingestre,Abercarney,KVPL|HT|Ingestre|Abercarney|AB,AB,1281.0,1438.0,1410.0,1940.0,1552.0,1358.0,970.0,0.0,449.89,58.5,9.5,0.0,26.1,2.6,5957.0,16.0
2026-01,Jan 2026,KVPL,HT,Fourth_Year,4th YEAR VP YIELD,Ingestre,Bathford,KVPL|HT|Ingestre|Bathford|BF,BF,0.0,1438.0,1410.0,1940.0,1552.0,1358.0,970.0,0.0,449.89,49.5,0.0,0.0,0.0,0.0,0.0,0.0
2026-01,Jan 2026,KVPL,HT,Fourth_Year,4th YEAR VP YIELD,Ingestre,Beret,KVPL|HT|Ingestre|Beret|BR,BR,0.0,1438.0,1410.0,1940.0,1552.0,1358.0,970.0,0.0,449.89,58.5,0.0,0.0,0.0,0.0,0.0,0.0
2026-01,Jan 2026,KVPL,HT,Fourth_Year,4th YEAR VP YIELD,Ingestre,Blinkbonnie,KVPL|HT|Ingestre|Blinkbonnie|BB,BB,0.0,1438.0,1410.0,1940.0,1552.0,1358.0,970.0,0.0,449.89,40.11,0.0,0.0,0.0,0.0,0.0,0.0
2026-01,Jan 2026,KVPL,HT,Fourth_Year,4th YEAR VP YIELD,Ingestre,Hornsey,KVPL|HT|Ingestre|Hornsey|HN,HN,1940.0,1438.0,1410.0,1940.0,1552.0,1358.0,970.0,0.0,449.89,64.0,4.0,0.0,39.6,4.0,9021.0,6.0
2026-01,Jan 2026,KVPL,HT,Fourth_Year,4th YEAR VP YIELD,Ingestre,Lower,KVPL|HT|Ingestre|Lower|ILW,ILW,1496.0,1438.0,1410.0,1940.0,1552.0,1358.0,970.0,0.0,449.89,80.5,12.0,0.0,30.5,3.1,6956.0,15.0
2026-01,Jan 2026,KVPL,HT,Fourth_Year,4th YEAR VP YIELD,Ingestre,Portree,KVPL|HT|Ingestre|Portree|PT,PT,1356.0,1438.0,1410.0,1940.0,1552.0,1358.0,970.0,0.0,449.89,64.78,9.25,0.0,27.7,2.8,6305.0,14.0
2026-01,Jan 2026,KVPL,HT,Fourth_Year,4th YEAR VP YIELD,Ingestre,Upper,KVPL|HT|Ingestre|Upper|IUP,IUP,1325.0,1438.0,1410.0,1940.0,1552.0,1358.0,970.0,0.0,449.89,34.0,4.0,0.0,27.0,2.7,6161.0,12.0
2026-01,Jan 2026,KVPL,HT,Fourth_Year,4th YEAR VP YIELD,Invery,Invery,KVPL|HT|Invery|Invery|IV,IV,1572.0,1575.0,1410.0,1940.0,1552.0,1358.0,970.0,0.0,116.98,77.57,9.52,0.0,32.1,3.2,7310.0,12.0
2026-01,Jan 2026,KVPL,HT,Fourth_Year,4th YEAR VP YIELD,Invery,Ottery,KVPL|HT|Invery|Ottery|OT,OT,1582.0,1575.0,1410.0,1940.0,1552.0,1358.0,970.0,0.0,116.98,39.41,5.35,0.0,32.3,3.2,7356.0,14.0
2026-01,Jan 2026,KVPL,HT,Fourth_Year,4th YEAR VP YIELD,Robgill,Bonaccord,KVPL|HT|Robgill|Bonaccord|BC,BC,1672.0,1521.0,1410.0,1940.0,1552.0,1358.0,970.0,0.0,165.60999999999999,42.95,3.5,0.0,34.1,3.4,7775.0,8.0
2026-01,Jan 2026,KVPL,HT,Fourth_Year,4th YEAR VP YIELD,Robgill,Robgill,KVPL|HT|Robgill|Robgill|RG,RG,1550.0,1521.0,1410.0,1940.0,1552.0,1358.0,970.0,0.0,165.60999999999999,56.67,6.87,0.0,31.6,3.2,7208.0,12.0
2026-01,Jan 2026,KVPL,HT,Fourth_Year,4th YEAR VP YIELD,Robgill,Singarawatte,KVPL|HT|Robgill|Singarawatte|SG,SG,1472.0,1521.0,1410.0,1940.0,1552.0,1358.0,970.0,0.0,165.60999999999999,65.99,14.73,0.0,30.0,3.0,6845.0,22.0
2026-01,Jan 2026,KVPL,HT,Fourth_Year,4th YEAR VP YIELD,Tillyrie,Lower,KVPL|HT|Tillyrie|Lower|TLW,TLW,1499.0,1298.0,1410.0,1940.0,1552.0,1358.0,970.0,0.0,137.5,73.5,12.5,0.0,30.6,3.1,6970.0,17.0
2026-01,Jan 2026,KVPL,HT,Fourth_Year,4th YEAR VP YIELD,Tillyrie,Upper,KVPL|HT|Tillyrie|Upper|TUP,TUP,939.0,1298.0,1410.0,1940.0,1552.0,1358.0,970.0,0.0,137.5,64.0,7.0,0.0,19.1,1.9,4366.0,11.0
2026-01,Jan 2026,KVPL,HT,Fifth_Year,5th YEAR VP YIELD,Annfield,Annfield,KVPL|HT|Annfield|Annfield|AF,AF,1328.0,1448.0,1292.0,1920.0,1536.0,1344.0,960.0,0.0,192.25,43.0,17.0,0.0,28.6,2.9,6175.0,40.0
2026-01,Jan 2026,KVPL,HT,Fifth_Year,5th YEAR VP YIELD,Annfield,Barkindale,KVPL|HT|Annfield|Barkindale|BK,BK,1568.0,1448.0,1292.0,1920.0,1536.0,1344.0,960.0,0.0,192.25,21.75,3.0,0.0,33.8,3.4,7291.0,14.0
2026-01,Jan 2026,KVPL,HT,Fifth_Year,5th YEAR VP YIELD,Annfield,Erslmare,KVPL|HT|Annfield|Erslmare|ELMS,ELMS,1544.0,1448.0,1292.0,1920.0,1536.0,1344.0,960.0,0.0,192.25,36.0,9.0,0.0,33.2,3.3,7180.0,25.0
2026-01,Jan 2026,KVPL,HT,Fifth_Year,5th YEAR VP YIELD,Annfield,Kinloch,KVPL|HT|Annfield|Kinloch|KL,KL,1431.0,1448.0,1292.0,1920.0,1536.0,1344.0,960.0,0.0,192.25,33.0,8.0,0.0,30.8,3.1,6654.0,24.0
2026-01,Jan 2026,KVPL,HT,Fifth_Year,5th YEAR VP YIELD,Annfield,StLeys,KVPL|HT|Annfield|StLeys|St.L,St.L,0.0,1448.0,1292.0,1920.0,1536.0,1344.0,960.0,0.0,192.25,16.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01,Jan 2026,KVPL,HT,Fifth_Year,5th YEAR VP YIELD,Annfield,StamfordHill,KVPL|HT|Annfield|StamfordHill|SH,SH,1538.0,1448.0,1292.0,1920.0,1536.0,1344.0,960.0,0.0,192.25,42.5,10.5,0.0,33.1,3.3,7152.0,25.0
2026-01,Jan 2026,KVPL,HT,Fifth_Year,5th YEAR VP YIELD,Battalgalla,Hadley,KVPL|HT|Battalgalla|Hadley|HD,HD,1304.0,1362.0,1292.0,1920.0,1536.0,1344.0,960.0,0.0,130.5,28.0,5.5,0.0,28.1,2.8,6064.0,20.0
2026-01,Jan 2026,KVPL,HT,Fifth_Year,5th YEAR VP YIELD,Battalgalla,Lower,KVPL|HT|Battalgalla|Lower|BLW,BLW,1238.0,1362.0,1292.0,1920.0,1536.0,1344.0,960.0,0.0,130.5,43.75,10.0,0.0,26.7,2.7,5757.0,23.0
2026-01,Jan 2026,KVPL,HT,Fifth_Year,5th YEAR VP YIELD,Battalgalla,Upper,KVPL|HT|Battalgalla|Upper|BUP,BUP,1439.0,1362.0,1292.0,1920.0,1536.0,1344.0,960.0,0.0,130.5,58.75,20.0,0.0,31.0,3.1,6691.0,34.0
2026-01,Jan 2026,KVPL,HT,Fifth_Year,5th YEAR VP YIELD,Fordyce,Fordyce,KVPL|HT|Fordyce|Fordyce|FD,FD,758.0,1022.0,1292.0,1920.0,1536.0,1344.0,960.0,0.0,226.25,69.0,11.5,0.0,16.3,1.6,3525.0,17.0
2026-01,Jan 2026,KVPL,HT,Fifth_Year,5th YEAR VP YIELD,Fordyce,Gonagalla,KVPL|HT|Fordyce|Gonagalla|GG,GG,1074.0,1022.0,1292.0,1920.0,1536.0,1344.0,960.0,0.0,226.25,101.5,17.5,0.0,23.1,2.3,4994.0,17.0
2026-01,Jan 2026,KVPL,HT,Fifth_Year,5th YEAR VP YIELD,Fordyce,NewClearing,KVPL|HT|Fordyce|NewClearing|NC,NC,1374.0,1022.0,1292.0,1920.0,1536.0,1344.0,960.0,0.0,226.25,55.75,6.0,0.0,29.6,3.0,6389.0,11.0
2026-01,Jan 2026,KVPL,HT,Fifth_Year,5th YEAR VP YIELD,Ingestre,Abercarney,KVPL|HT|Ingestre|Abercarney|AB,AB,1129.0,1286.0,1292.0,1920.0,1536.0,1344.0,960.0,0.0,449.89,58.5,12.0,0.0,24.3,2.4,5250.0,21.0
2026-01,Jan 2026,KVPL,HT,Fifth_Year,5th YEAR VP YIELD,Ingestre,Bathford,KVPL|HT|Ingestre|Bathford|BF,BF,0.0,1286.0,1292.0,1920.0,1536.0,1344.0,960.0,0.0,449.89,49.5,0.0,0.0,0.0,0.0,0.0,0.0
2026-01,Jan 2026,KVPL,HT,Fifth_Year,5th YEAR VP YIELD,Ingestre,Beret,KVPL|HT|Ingestre|Beret|BR,BR,0.0,1286.0,1292.0,1920.0,1536.0,1344.0,960.0,0.0,449.89,58.5,0.0,0.0,0.0,0.0,0.0,0.0
2026-01,Jan 2026,KVPL,HT,Fifth_Year,5th YEAR VP YIELD,Ingestre,Blinkbonnie,KVPL|HT|Ingestre|Blinkbonnie|BB,BB,0.0,1286.0,1292.0,1920.0,1536.0,1344.0,960.0,0.0,449.89,40.11,0.0,0.0,0.0,0.0,0.0,0.0
2026-01,Jan 2026,KVPL,HT,Fifth_Year,5th YEAR VP YIELD,Ingestre,Hornsey,KVPL|HT|Ingestre|Hornsey|HN,HN,1920.0,1286.0,1292.0,1920.0,1536.0,1344.0,960.0,0.0,449.89,64.0,3.0,0.0,41.3,4.1,8928.0,5.0
2026-01,Jan 2026,KVPL,HT,Fifth_Year,5th YEAR VP YIELD,Ingestre,Lower,KVPL|HT|Ingestre|Lower|ILW,ILW,1480.0,1286.0,1292.0,1920.0,1536.0,1344.0,960.0,0.0,449.89,80.5,9.0,0.0,31.9,3.2,6882.0,11.0
2026-01,Jan 2026,KVPL,HT,Fifth_Year,5th YEAR VP YIELD,Ingestre,Portree,KVPL|HT|Ingestre|Portree|PT,PT,1081.0,1286.0,1292.0,1920.0,1536.0,1344.0,960.0,0.0,449.89,64.78,4.58,0.0,23.3,2.3,5027.0,7.0
2026-01,Jan 2026,KVPL,HT,Fifth_Year,5th YEAR VP YIELD,Ingestre,Upper,KVPL|HT|Ingestre|Upper|IUP,IUP,1181.0,1286.0,1292.0,1920.0,1536.0,1344.0,960.0,0.0,449.89,34.0,8.0,0.0,25.4,2.5,5492.0,24.0
2026-01,Jan 2026,KVPL,HT,Fifth_Year,5th YEAR VP YIELD,Invery,Invery,KVPL|HT|Invery|Invery|IV,IV,1427.0,1447.0,1292.0,1920.0,1536.0,1344.0,960.0,0.0,116.98,77.57,14.0,0.0,30.7,3.1,6636.0,18.0
2026-01,Jan 2026,KVPL,HT,Fifth_Year,5th YEAR VP YIELD,Invery,Ottery,KVPL|HT|Invery|Ottery|OT,OT,1486.0,1447.0,1292.0,1920.0,1536.0,1344.0,960.0,0.0,116.98,39.41,7.19,0.0,32.0,3.2,6910.0,18.0
2026-01,Jan 2026,KVPL,HT,Fifth_Year,5th YEAR VP YIELD,Robgill,Bonaccord,KVPL|HT|Robgill|Bonaccord|BC,BC,1368.0,1393.0,1292.0,1920.0,1536.0,1344.0,960.0,0.0,165.60999999999999,42.95,5.88,0.0,29.4,2.9,6361.0,14.0
2026-01,Jan 2026,KVPL,HT,Fifth_Year,5th YEAR VP YIELD,Robgill,Robgill,KVPL|HT|Robgill|Robgill|RG,RG,1589.0,1393.0,1292.0,1920.0,1536.0,1344.0,960.0,0.0,165.60999999999999,56.67,5.0,0.0,34.2,3.4,7389.0,9.0
2026-01,Jan 2026,KVPL,HT,Fifth_Year,5th YEAR VP YIELD,Robgill,Singarawatte,KVPL|HT|Robgill|Singarawatte|SG,SG,1309.0,1393.0,1292.0,1920.0,1536.0,1344.0,960.0,0.0,165.60999999999999,65.99,9.85,0.0,28.2,2.8,6087.0,15.0
